oblast,city,district,type,area,price,price_sqm,floor,total_floors,is_ground,is_top,is_middle,construction,изложение,elevator,access_control,parking,ac,furnished,тец,act_16,is_renovated,is_bds,is_lux,seller_type,building_age,building_era
Перник област,с.Глоговица,няма,house,144.0,53900.0,374.30555555555554,1,3,1,0,0,друго,запад,,,,,,,,,,,1,20,среден
Перник област,с.Борнарево,няма,house,82.0,55000.0,670.7317073170732,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Перник област,гр.Брезник,Център,house,150.0,55000.0,366.6666666666667,1,3,1,0,0,тухла,запад,,,,,,,,,,,1,10,скорошен
Перник област,с.Поцърненци,няма,house,134.0,55000.0,410.44776119402985,1,3,1,0,0,друго,юг-запад,,,,,,,,,,,1,20,среден
Перник област,с.Филиповци,няма,house,75.0,55900.0,745.3333333333334,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Перник област,с.Калище,няма,house,128.0,59000.0,460.9375,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Перник област,с.Филиповци,няма,house,120.0,61500.0,512.5,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Перник област,с.Ковачевци,няма,house,78.0,63000.0,807.6923076923077,1,3,1,0,0,тухла,юг-запад,,,,,,,,,,,1,18,среден
Перник област,Перник област,няма,land/plot,800.0,64500.0,80.625,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Перник област,с.Николаево,няма,house,118.0,65000.0,550.8474576271186,1,3,1,0,0,тухла,неизвестно,,,,,,,,,,,1,13,среден
Перник област,с.Кленовик,няма,house,120.0,66000.0,550.0,1,3,1,0,0,тухла,юг-запад,,,,,,,,,,,1,10,скорошен
Враца област,с.Синьо Бърдо,няма,house,100.0,38000.0,380.0,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,3,20,среден
Враца област,с.Върбешница,няма,house,50.0,23008.0,460.16,1,3,1,0,0,тухла,неизвестно,,,,,,,,,,,1,18,среден
Враца област,с.Върбешница,няма,land/plot,665.0,36000.0,54.13533834586466,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,2,20,среден
Враца област,с.Лиляче,няма,house,60.0,49000.0,816.6666666666666,1,3,1,0,0,тухла,неизвестно,,,1.0,,,,,,,,1,18,среден
Враца област,с.Чирен,няма,house,92.0,51339.0,558.0326086956521,1,1,1,0,0,тухла,неизвестно,,,,,,,,,,,1,18,среден
Враца област,с.Голямо Пещене,няма,house,74.0,55000.0,743.2432432432432,1,3,1,0,0,тухла,неизвестно,,,,,,,,,,,1,10,скорошен
Враца област,с.Руска Бела,няма,house,70.0,63000.0,900.0,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Враца област,с.Нефела,няма,commercial,535.0,80000.0,149.53271028037383,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Враца област,гр.Мездра,Център,house,121.0,85000.0,702.4793388429752,1,3,1,0,0,друго,неизвестно,,,1.0,,,,,,,,3,20,среден
Враца област,гр.Мездра,Център,house,121.0,85000.0,702.4793388429752,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Враца област,Хайредин,няма,2 room,67.0,103600.0,1546.2686567164178,2,4,0,0,1,друго,изток,,,,,,,,,,,1,20,среден
Враца област,Мездра,няма,2 room,73.0,109900.0,1505.4794520547946,6,9,0,0,1,друго,изток,,,,,,,,,,,1,20,среден
Враца област,с.Паволче,няма,house,147.0,118000.0,802.7210884353741,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Враца област,Враца,няма,house,106.0,128000.0,1207.5471698113208,1,3,1,0,0,друго,неизвестно,,,1.0,,,,,,,,1,20,среден
Враца област,Мизия,няма,2 room,73.0,145000.0,1986.3013698630136,1,5,1,0,0,друго,изток,,,,,,,,,,,1,20,среден
Враца област,гр.Козлодуй,Център,3 room,100.0,155000.0,1550.0,11,13,0,0,1,друго,неизвестно,,,,,,,,,,,3,20,среден
Враца област,с.Згориград,няма,house,298.0,160000.0,536.9127516778524,1,3,1,0,0,тухла,неизвестно,,,1.0,,,,,,,,1,43,стар
Враца област,Хайредин,няма,2 room,82.0,212000.0,2585.3658536585367,0,9,0,0,1,друго,изток,,,,,,,,,,,1,20,среден
Враца област,с.Згориград,няма,house,113.0,220000.0,1946.9026548672566,1,3,1,0,0,тухла,неизвестно,,,,,,,,,,,1,50,стар
Враца област,гр.Мездра,Център,house,194.0,224999.0,1159.7886597938145,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Враца област,с.Челопек,няма,house,149.0,248000.0,1664.4295302013422,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Враца област,гр.Бяла Слатина,Център,other,466.0,330000.0,708.1545064377682,0,4,0,0,1,друго,неизвестно,,,,,,,,,,,1,20,среден
Габрово област,гр. Габрово,Трендафил 1,garage/parking,18.0,16361.0,908.9444444444445,1,3,1,0,0,друго,неизвестно,,,1.0,,,1.0,,,,,1,20,среден
Габрово област,гр. Габрово,Дядо Дянко,house,60.0,25565.0,426.0833333333333,2,2,0,1,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Габрово област,гр. Габрово,Център,house,120.0,30000.0,250.0,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Габрово област,гр. Габрово,Център,house,70.0,33500.0,478.57142857142856,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Габрово област,гр. Габрово,Център,house,82.0,35500.0,432.9268292682927,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Габрово област,гр. Габрово,Младост,1 room,38.0,39000.0,1026.3157894736842,7,8,0,0,1,друго,неизвестно,,,,,,,,,,,1,20,среден
Габрово област,гр. Габрово,Дядо Дянко,2 room,66.0,40600.0,615.1515151515151,5,5,0,1,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Габрово област,гр. Габрово,Хаджицонев Мост,house,72.0,43460.0,603.6111111111111,1,2,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Габрово област,гр. Габрово,Център,other,38.0,47500.0,1250.0,1,4,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Габрово област,гр. Габрово,Център,3 room,80.0,48573.0,607.1625,2,3,0,0,1,друго,неизвестно,,,,,,,,,,,1,20,среден
Габрово област,гр. Габрово,Център,house,156.0,50000.0,320.5128205128205,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Габрово област,гр. Габрово,Дядо Дянко,3 room,87.0,50362.0,578.8735632183908,5,5,0,1,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Габрово област,гр. Габрово,Дядо Дянко,other,700.0,51129.0,73.04142857142857,1,2,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Габрово област,гр. Габрово,Център,house,130.0,54500.0,419.2307692307692,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Габрово област,гр. Габрово,Дядо Дянко,3 room,86.0,61355.0,713.4302325581396,4,12,0,0,1,друго,неизвестно,,,,,,,,,,,1,20,среден
Габрово област,гр. Габрово,Младост,2 room,64.0,61360.0,958.75,6,10,0,0,1,друго,неизвестно,,,,,,,,,,,1,20,среден
Габрово област,гр. Габрово,Бичкиня,3 room,82.0,63000.0,768.2926829268292,4,6,0,0,1,друго,неизвестно,,,,,,,,,,,2,0,нов
Габрово област,гр. Габрово,Етъра,house,64.0,65500.0,1023.4375,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Габрово област,гр. Габрово,Център,other,53.0,66250.0,1250.0,1,4,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Габрово област,гр. Габрово,Център,2 room,59.0,68000.0,1152.542372881356,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Габрово област,гр. Габрово,Център,house,108.0,70000.0,648.1481481481482,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Габрово област,гр. Габрово,Дядо Дянко,3 room,87.0,72000.0,827.5862068965517,5,5,0,1,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Габрово област,гр. Габрово,Център,house,110.0,72500.0,659.0909090909091,1,2,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Габрово област,гр. Габрово,Бичкиня,3 room,80.0,78000.0,975.0,1,4,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Габрово област,гр. Габрово,Бичкиня,house,600.0,79699.0,132.83166666666668,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Габрово област,гр. Габрово,Център,house,115.0,80000.0,695.6521739130435,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Габрово област,гр. Габрово,Сарани,house,171.0,82000.0,479.53216374269005,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Габрово област,гр. Габрово,Център,house,110.0,82000.0,745.4545454545455,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Габрово област,гр. Габрово,Център,2 room,81.0,83000.0,1024.6913580246915,3,5,0,0,1,друго,неизвестно,,,,,,,,,,,1,20,среден
Габрово област,гр. Габрово,Център,3 room,76.0,83000.0,1092.1052631578948,3,8,0,0,1,друго,неизвестно,1.0,,,,,,,,,,1,20,среден
Габрово област,гр. Габрово,Златарите,house,165.0,89995.0,545.4242424242424,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Габрово област,гр. Габрово,Бичкиня,3 room,68.0,91520.0,1345.8823529411766,5,5,0,1,0,друго,неизвестно,,,,,1.0,,,1.0,,,1,20,среден
Габрово област,гр. Габрово,Център,2 room,60.0,98168.0,1636.1333333333334,1,5,1,0,0,друго,неизвестно,,,,,,,,1.0,,,1,20,среден
Габрово област,гр. Габрово,Център,3 room,75.0,100000.0,1333.3333333333333,3,4,0,0,1,друго,неизвестно,,,,,,,,1.0,,,1,20,среден
Габрово област,гр. Габрово,Център,house,165.0,112500.0,681.8181818181819,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,2,3,нов
Габрово област,гр. Габрово,Център,house,110.0,125000.0,1136.3636363636363,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Габрово област,гр. Габрово,Център,3 room,98.0,130000.0,1326.530612244898,4,8,0,0,1,друго,неизвестно,,,,,,,,,,,1,20,среден
Габрово област,гр. Габрово,Хаджицонев Мост,3 room,116.0,133900.0,1154.3103448275863,1,5,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Габрово област,гр. Габрово,Център,house,200.0,152000.0,760.0,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Габрово област,гр. Габрово,Център,3 room,127.0,158750.0,1250.0,3,4,0,0,1,друго,неизвестно,,,,,,,,,,,1,20,среден
Габрово област,гр. Габрово,Център,other,332.0,161500.0,486.4457831325301,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Габрово област,гр. Габрово,Център,3 room,150.0,187500.0,1250.0,2,4,0,0,1,друго,неизвестно,,,,,,,,,,,1,20,среден
Габрово област,гр. Габрово,Център,house,425.0,190000.0,447.05882352941177,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Габрово област,гр. Габрово,Център,house,154.0,199000.0,1292.2077922077922,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Габрово област,гр. Габрово,Център,other,200.0,200000.0,1000.0,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Габрово област,гр. Габрово,Център,other,110.0,200000.0,1818.1818181818182,1,3,1,0,0,друго,неизвестно,,,,,,,1.0,,,1.0,1,1,нов
Габрово област,гр. Габрово,Център,other,223.0,200000.0,896.8609865470852,1,1,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Габрово област,гр. Габрово,Център,house,166.0,205000.0,1234.9397590361446,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Габрово област,гр. Габрово,Център,house,166.0,209630.0,1262.8313253012047,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Габрово област,гр. Габрово,Център,house,130.0,215000.0,1653.8461538461538,1,3,1,0,0,друго,неизвестно,,,1.0,,,,,,,,1,20,среден
